date,value
2019-10-07,0.16
2019-10-08,0.56
2019-10-09,0.35
2019-10-10,0.73
2019-10-11,1.12
2019-10-14,0.92
2019-10-15,1.14
2019-10-16,0.51
2019-10-17,0.35
2019-10-18,0.34
2019-10-21,0.37
2019-10-22,0.53
2019-10-23,0.11
2019-10-24,0.18
2019-10-25,0.44
2019-10-28,0.49
2019-10-29,0.17
2019-10-30,0.99
2019-10-31,0.79
2019-11-01,0.53
2019-11-04,0.16
2019-11-05,0.43
2019-11-06,1.17
2019-11-07,0.57
2019-11-08,0.65
2019-11-11,0.48
2019-11-12,0.44
2019-11-13,0.70
2019-11-14,0.38
2019-11-15,0.89
2019-11-18,0.80
2019-11-19,1.98
2019-11-20,0.62
2019-11-21,1.05
2019-11-22,1.63
2019-11-25,0.47
2019-11-26,0.31
2019-11-27,0.35
2019-11-29,0.11
2019-12-02,0.61
2019-12-03,0.91
2019-12-04,0.92
2019-12-05,0.53
2019-12-06,0.56
2019-12-09,0.79
2019-12-10,0.71
2019-12-11,1.43
2019-12-12,0.73
2019-12-13,1.98
2019-12-16,1.41
2019-12-17,0.37
2019-12-18,0.46
2019-12-19,0.53
2019-12-20,0.63
2019-12-23,0.22
2019-12-24,0.46
2019-12-26,0.28
2019-12-27,0.57
2019-12-30,1.01
2019-12-31,0.75
2020-01-02,0.48
2020-01-03,0.54
2020-01-06,0.46
2020-01-07,0.40
2020-01-08,0.28
2020-01-09,0.25
2020-01-10,0.67
2020-01-13,0.36
2020-01-14,0.44
2020-01-15,0.17
2020-01-16,0.18
2020-01-17,0.25
2020-01-21,0.60
2020-01-22,0.38
2020-01-23,0.29
2020-01-24,0.82
2020-01-27,0.52
2020-01-28,0.32
2020-01-29,0.62
2020-01-30,0.42
2020-01-31,0.46
2020-02-03,0.33
2020-02-04,0.59
2020-02-05,0.42
2020-02-06,0.53
2020-02-07,0.54
2020-02-10,0.55
2020-02-11,0.69
2020-02-12,0.23
2020-02-13,0.39
2020-02-14,0.42
2020-02-18,0.48
2020-02-19,0.33
2020-02-20,0.49
2020-02-21,0.85
